wGWAS	MODEL	n_test	n_eqtl	n_gwas	n_gwas_eqtl	frac_gwas	frac_all	enrich	log_enrich	log_enrich_meanJK	log_enrich_lowJK	log_enrich_highJK	GROUP
Education_wealth	OLS	5546074	293386	4741	499	0.105252056528159	0.0528997629674613	1.98965081550364	0.687959153743649	0.700894263787299	0.396073070958953	1.00571545661564	Artery_Coronary
Endocrine	TReCASE	5546074	584917	613	102	0.166394779771615	0.105465055100238	1.57772429563012	0.455983489560632	0.470238471727169	0.16073761026624	0.779739333188097	Artery_Coronary
Endocrine	OLS	5546074	293386	613	48	0.0783034257748776	0.0528997629674613	1.48022262071462	0.392192495865928	0.434921878180038	-0.132673424008256	1.00251718036833	Artery_Coronary
Eyes	TReCASE	5546074	584917	2514	400	0.159108989657916	0.105465055100238	1.5086417914132	0.411209770170362	0.415259834086346	0.258327597744532	0.57219207042816	Artery_Coronary
Eyes	OLS	5546074	293386	2514	170	0.0676213206046142	0.0528997629674613	1.2782915614614	0.245524468794318	0.255914598242715	0.00508159287024995	0.50674760361518	Artery_Coronary
Female_reproduction	TReCASE	5546074	584917	1277	233	0.182458888018794	0.105465055100238	1.73004117662839	0.548145209745734	0.553636438377854	0.395371939087179	0.71190093766853	Artery_Coronary
Female_reproduction	OLS	5546074	293386	1277	128	0.100234925606891	0.0528997629674613	1.89480859618493	0.639117828781327	0.649166350866498	0.428254100942213	0.870078600790784	Artery_Coronary
Immune	TReCASE	5546074	584917	4881	1057	0.216553984839172	0.105465055100238	2.05332453136587	0.719460202195663	0.736720498844503	0.482289334057998	0.991151663631008	Artery_Coronary
Immune	OLS	5546074	293386	4881	629	0.128867035443557	0.0528997629674613	2.43606073476781	0.890382281707542	0.92192527171788	0.552746407419751	1.29110413601601	Artery_Coronary
Kidney_urinary	TReCASE	5546074	584917	2247	617	0.274588340008901	0.105465055100238	2.60359547290731	0.956893363932631	0.960348486020904	0.82226998541632	1.09842698662549	Artery_Coronary
Kidney_urinary	OLS	5546074	293386	2247	334	0.148642634623943	0.0528997629674613	2.80989226200074	1.03314614168562	1.03896935576836	0.843202548602232	1.23473616293448	Artery_Coronary
Liver	TReCASE	5546074	584917	461	90	0.195227765726681	0.105465055100238	1.85111329568954	0.615787239546189	0.623730018333396	0.377932118206181	0.869527918460612	Artery_Coronary
Liver	OLS	5546074	293386	461	37	0.0802603036876356	0.0528997629674613	1.51721480750308	0.416876290541825	0.430544461285131	0.0909230409421847	0.770165881628077	Artery_Coronary
Morphology	TReCASE	5546074	584917	964	139	0.144190871369295	0.105465055100238	1.3671909736571	0.312758250732719	0.326219318151202	0.0299760735065743	0.622462562795829	Artery_Coronary
Morphology	OLS	5546074	293386	964	64	0.0663900414937759	0.0528997629674613	1.25501585961004	0.227148209643375	0.241862978929397	-0.0963391228208164	0.58006508067961	Artery_Coronary
Mouth_teeth	TReCASE	5546074	584917	748	112	0.149732620320856	0.105465055100238	1.41973680456094	0.35047150553319	0.361215902729404	0.0644703759317648	0.657961429527043	Artery_Coronary
Mouth_teeth	OLS	5546074	293386	748	49	0.0655080213903743	0.0528997629674613	1.23834243700994	0.213773741030398	0.284878752135211	-0.184809939661216	0.754567443931638	Artery_Coronary
Psychiatric_neurologic	TReCASE	5546074	584917	15728	2820	0.179298067141404	0.105465055100238	1.70007086205939	0.530669933757784	0.536465378022813	0.394489600404778	0.678441155640848	Artery_Coronary
Psychiatric_neurologic	OLS	5546074	293386	15728	1459	0.092764496439471	0.0528997629674613	1.75359002074415	0.561665127030087	0.573246176756296	0.347075262381789	0.799417091130802	Artery_Coronary
Respiratory	TReCASE	5546074	584917	6764	1260	0.186280307510349	0.105465055100238	1.7662751641603	0.568872902139625	0.579069028907214	0.378345458389298	0.77979259942513	Artery_Coronary
Respiratory	OLS	5546074	293386	6764	633	0.0935836782968657	0.0528997629674613	1.76907556947711	0.570457133019954	0.585294396140557	0.324124568358814	0.846464223922299	Artery_Coronary
Skeletal	TReCASE	5546074	584917	4089	667	0.163120567375887	0.105465055100238	1.54667882381373	0.436109937763554	0.437927006505158	0.324288884253101	0.551565128757214	Artery_Coronary
Skeletal	OLS	5546074	293386	4089	322	0.078747860112497	0.0528997629674613	1.48862406360752	0.397852246074015	0.400612003747721	0.237573940312633	0.563650067182809	Artery_Coronary
Skin	TReCASE	5546074	584917	1370	320	0.233576642335766	0.105465055100238	2.21473019773009	0.795130589184174	0.817773445064705	0.5242277969476	1.11131909318181	Artery_Coronary
Skin	OLS	5546074	293386	1370	174	0.127007299270073	0.0528997629674613	2.40090488398209	0.875845701286607	0.908406170215476	0.547490324261848	1.2693220161691	Artery_Coronary
substance_addiction	TReCASE	5546074	584917	1147	197	0.171752397558849	0.105465055100238	1.62852422914498	0.48767422382119	0.50337723733211	0.206525086462356	0.800229388201864	Artery_Coronary
substance_addiction	OLS	5546074	293386	1147	102	0.0889276373147341	0.0528997629674613	1.68105927751384	0.519424117049149	0.550909350535753	0.090527541873907	1.0112911591976	Artery_Coronary
gwas_catalog	TReCASE	5497612	1225209	117668	41776	0.355032804160859	0.222862035370994	1.59306094270316	0.465657286758079	0.467089162486824	0.415724817178132	0.518453507795515	Artery_Tibial
gwas_catalog	OLS	5497612	911435	117668	32711	0.277994017064962	0.165787436436038	1.67680991419524	0.516893127695835	0.518917105540323	0.454053548060293	0.583780663020352	Artery_Tibial
Aging	TReCASE	5497612	1225209	1481	345	0.232950708980419	0.222862035370994	1.04526869546278	0.0442739772106124	0.0475937316245392	-0.103390756311612	0.19857821956069	Artery_Tibial
Aging	OLS	5497612	911435	1481	236	0.159351789331533	0.165787436436038	0.961181334105566	-0.0395921946742098	-0.0349119697072361	-0.209769137309278	0.139945197894806	Artery_Tibial
Anthropometric	TReCASE	5497612	1225209	15991	6518	0.407604277406041	0.222862035370994	1.82895340037396	0.603743890885116	0.606691512510333	0.518556799662206	0.694826225358459	Artery_Tibial
Anthropometric	OLS	5497612	911435	15991	5193	0.324745169157651	0.165787436436038	1.95880445550493	0.672334315452856	0.676719512401987	0.564916283770356	0.788522741033618	Artery_Tibial
Blood	TReCASE	5497612	1225209	26464	11639	0.439805018137848	0.222862035370994	1.9734407316424	0.67977858356561	0.680357830549323	0.632620966948911	0.728094694149734	Artery_Tibial
Blood	OLS	5497612	911435	26464	9295	0.351231862152358	0.165787436436038	2.11856742406332	0.750740116900105	0.751461614081706	0.696159929091807	0.806763299071605	Artery_Tibial
Cardiometabolic	TReCASE	5497612	1225209	12585	4586	0.36440206595153	0.222862035370994	1.63510157907746	0.491704930295485	0.492449694333438	0.431036744828313	0.553862643838564	Artery_Tibial
Cardiometabolic	OLS	5497612	911435	12585	3562	0.283035359555026	0.165787436436038	1.70721838541863	0.53486537084817	0.535786481020182	0.461277777935679	0.610295184104684	Artery_Tibial
Circadian	TReCASE	5497612	1225209	497	158	0.317907444668008	0.222862035370994	1.42647644825999	0.355207381377389	0.362891712439119	0.130160332678151	0.595623092200087	Artery_Tibial
Circadian	OLS	5497612	911435	497	131	0.263581488933602	0.165787436436038	1.589876136575	0.463656111672502	0.474483238589938	0.202933720722677	0.7460327564572	Artery_Tibial
Colon	TReCASE	5497612	1225209	653	155	0.237366003062787	0.222862035370994	1.06508047755935	0.063050362089867	0.0684774200905412	-0.133191933177435	0.270146773358517	Artery_Tibial
Colon	OLS	5497612	911435	653	120	0.183767228177642	0.165787436436038	1.10845087015107	0.102963428073594	0.111463668390983	-0.136114656015753	0.359041992797718	Artery_Tibial
Digestion	TReCASE	5497612	1225209	757	163	0.215323645970938	0.222862035370994	0.966174636305789	-0.034410678183635	-0.0280507366580812	-0.212846412244798	0.156744938928635	Artery_Tibial
Digestion	OLS	5497612	911435	757	117	0.154557463672391	0.165787436436038	0.932262823980757	-0.0701405040717139	-0.0592815049650215	-0.310514919198452	0.191951909268409	Artery_Tibial
Education_wealth	TReCASE	5497612	1225209	4649	1557	0.334910733491073	0.222862035370994	1.50277158212952	0.407311124590465	0.410399578288815	0.281063816041231	0.5397353405364	Artery_Tibial
Education_wealth	OLS	5497612	911435	4649	1270	0.273177027317703	0.165787436436038	1.647754698367	0.499413572330031	0.503694093723913	0.346797648165336	0.66059053928249	Artery_Tibial
Endocrine	TReCASE	5497612	1225209	611	198	0.324058919803601	0.222862035370994	1.45407861533772	0.374372445969991	0.378638727008884	0.200894399086892	0.556383054930877	Artery_Tibial
Endocrine	OLS	5497612	911435	611	162	0.265139116202946	0.165787436436038	1.59927146412713	0.469548190628768	0.475651545544098	0.268371357309531	0.682931733778664	Artery_Tibial
Eyes	TReCASE	5497612	1225209	2490	859	0.344979919678715	0.222862035370994	1.54795283595267	0.436933306972554	0.438718294700335	0.335169902787389	0.542266686613281	Artery_Tibial
Eyes	OLS	5497612	911435	2490	642	0.257831325301205	0.165787436436038	1.55519218370131	0.441599128799187	0.444294823996633	0.31174170546983	0.576847942523437	Artery_Tibial
Female_reproduction	TReCASE	5497612	1225209	1267	421	0.332280978689818	0.222862035370994	1.49097165937966	0.399428027808294	0.402380891351624	0.286322943334433	0.518438839368816	Artery_Tibial
Female_reproduction	OLS	5497612	911435	1267	327	0.258089976322021	0.165787436436038	1.55675232014094	0.442601805144093	0.446616620089875	0.311553096912366	0.581680143267385	Artery_Tibial
Immune	TReCASE	5497612	1225209	4811	1931	0.40137185616296	0.222862035370994	1.80098802155694	0.588335415176112	0.595174664523562	0.453739773131236	0.736609555915889	Artery_Tibial
Immune	OLS	5497612	911435	4811	1581	0.328621908127209	0.165787436436038	1.98218824774453	0.684201410077997	0.694216051614769	0.515164744975381	0.873267358254157	Artery_Tibial
Kidney_urinary	TReCASE	5497612	1225209	2241	1011	0.451137884872825	0.222862035370994	2.02429222241386	0.705220119666596	0.707880524522428	0.60380196106299	0.811959087981867	Artery_Tibial
Kidney_urinary	OLS	5497612	911435	2241	863	0.385095939312807	0.165787436436038	2.32282944709975	0.84278603185048	0.845724054080007	0.730273051619877	0.961175056540137	Artery_Tibial
Liver	TReCASE	5497612	1225209	454	177	0.389867841409692	0.222862035370994	1.7493685757679	0.559254908979533	0.563429929730951	0.381971248075102	0.744888611386801	Artery_Tibial
Liver	OLS	5497612	911435	454	143	0.314977973568282	0.165787436436038	1.899890488323	0.641796246786538	0.647013292185198	0.447781809038274	0.846244775332122	Artery_Tibial
Morphology	TReCASE	5497612	1225209	962	287	0.298336798336798	0.222862035370994	1.3386613733477	0.291670139540966	0.295847338742269	0.125434448274994	0.466260229209545	Artery_Tibial
Morphology	OLS	5497612	911435	962	236	0.245322245322245	0.165787436436038	1.47973966300451	0.391866168927882	0.398053212353976	0.19801166458869	0.598094760119262	Artery_Tibial
Mouth_teeth	TReCASE	5497612	1225209	751	198	0.263648468708389	0.222862035370994	1.18301202925612	0.168063753377452	0.151270210864486	-0.220870201780057	0.523410623509029	Artery_Tibial
Mouth_teeth	OLS	5497612	911435	751	138	0.18375499334221	0.165787436436038	1.10837707182416	0.102896847961049	0.0838456762369022	-0.421152113947178	0.588843466420983	Artery_Tibial
Psychiatric_neurologic	TReCASE	5497612	1225209	15493	5160	0.333053637126444	0.222862035370994	1.49443864035441	0.401750644926368	0.404803634612776	0.306740289647132	0.502866979578421	Artery_Tibial
Psychiatric_neurologic	OLS	5497612	911435	15493	4062	0.262182921319305	0.165787436436038	1.58144022825552	0.458335968712017	0.462715281668367	0.339383292048142	0.586047271288593	Artery_Tibial
Respiratory	TReCASE	5497612	1225209	6738	2466	0.365983971504898	0.222862035370994	1.64219971739759	0.496036634204843	0.50415048568672	0.333804139418176	0.674496831955263	Artery_Tibial
Respiratory	OLS	5497612	911435	6738	1887	0.280053428317008	0.165787436436038	1.68923191248605	0.524273935970031	0.534824986491529	0.329293828864211	0.740356144118848	Artery_Tibial
Skeletal	TReCASE	5497612	1225209	4065	1377	0.338745387453875	0.222862035370994	1.51997798498956	0.418695851193795	0.419762600613772	0.33318453550887	0.506340665718675	Artery_Tibial
Skeletal	OLS	5497612	911435	4065	1045	0.257072570725707	0.165787436436038	1.5506155125626	0.438651956984979	0.440298949892873	0.334234952658844	0.546362947126903	Artery_Tibial
Skin	TReCASE	5497612	1225209	1371	554	0.404084609773888	0.222862035370994	1.81316036668702	0.595071381632021	0.607384354794162	0.410303143638596	0.804465565949729	Artery_Tibial
Skin	OLS	5497612	911435	1371	456	0.332603938730853	0.165787436436038	2.00620714018444	0.696245944520051	0.71528234218371	0.457425391399337	0.973139292968083	Artery_Tibial
substance_addiction	TReCASE	5497612	1225209	1138	369	0.324253075571178	0.222862035370994	1.4549498079895	0.374971403801302	0.38226515134246	0.191185135378291	0.573345167306629	Artery_Tibial
substance_addiction	OLS	5497612	911435	1138	273	0.239894551845343	0.165787436436038	1.44700079211307	0.369492995066662	0.37638569289257	0.180299613170261	0.572471772614879	Artery_Tibial
gwas_catalog	TReCASE	5679352	652330	120266	23535	0.195691217800542	0.114859934724948	1.703737846179	0.532824570432506	0.535524531951066	0.454662625405021	0.616386438497112	Brain_Caudate_basal_ganglia
gwas_catalog	OLS	5679352	372476	120266	13865	0.115286115776695	0.0655842427093795	1.75783253742148	0.564081537286278	0.568042934849427	0.465630620220858	0.670455249477996	Brain_Caudate_basal_ganglia
Aging	TReCASE	5679352	652330	1485	189	0.127272727272727	0.114859934724948	1.10806895004341	0.102618815669987	0.109492659574918	-0.105831010953317	0.324816330103152	Brain_Caudate_basal_ganglia
Aging	OLS	5679352	372476	1485	111	0.0747474747474747	0.0655842427093795	1.1397169755958	0.130779964561815	0.142259500561479	-0.148226186385707	0.432745187508664	Brain_Caudate_basal_ganglia
Anthropometric	TReCASE	5679352	652330	16298	3764	0.230948582648178	0.114859934724948	2.01069749169913	0.69848167267225	0.704518795003916	0.562687729136177	0.846349860871656	Brain_Caudate_basal_ganglia
Anthropometric	OLS	5679352	372476	16298	2226	0.136581175604369	0.0655842427093795	2.08253034512565	0.733583666441606	0.742351507544669	0.568339858626048	0.916363156463291	Brain_Caudate_basal_ganglia
Blood	TReCASE	5679352	652330	26649	6526	0.244887237795039	0.114859934724948	2.13205099220599	0.7570844235626	0.757958840831792	0.689450729397726	0.826466952265857	Brain_Caudate_basal_ganglia
Blood	OLS	5679352	372476	26649	3828	0.143645164921761	0.0655842427093795	2.19023898100477	0.784010661621315	0.78498982326378	0.703865451371514	0.866114195156047	Brain_Caudate_basal_ganglia
Cardiometabolic	TReCASE	5679352	652330	12811	2391	0.186636484271329	0.114859934724948	1.62490501773541	0.485449363449036	0.486819579923286	0.401935689966201	0.571703469880372	Brain_Caudate_basal_ganglia
Cardiometabolic	OLS	5679352	372476	12811	1350	0.105378190617438	0.0655842427093795	1.60676080509759	0.474220230062322	0.47626905179099	0.35803979762846	0.594498305953521	Brain_Caudate_basal_ganglia
Circadian	TReCASE	5679352	652330	515	89	0.172815533980583	0.114859934724948	1.50457628584258	0.408511320915549	0.422139216623548	0.110335519455307	0.733942913791789	Brain_Caudate_basal_ganglia
Circadian	OLS	5679352	372476	515	51	0.0990291262135922	0.0655842427093795	1.50995303326769	0.412078546546871	0.431959458732387	0.0119032610401523	0.852015656424621	Brain_Caudate_basal_ganglia
Colon	TReCASE	5679352	652330	661	77	0.116490166414523	0.114859934724948	1.01419321448754	0.0140934338491426	0.0245340571784559	-0.268715089717183	0.317783204074094	Brain_Caudate_basal_ganglia
Colon	OLS	5679352	372476	661	51	0.0771558245083207	0.0655842427093795	1.17643844498164	0.16249160735892	0.178934363517507	-0.19425600816284	0.552124735197855	Brain_Caudate_basal_ganglia
Digestion	TReCASE	5679352	652330	787	63	0.0800508259212198	0.114859934724948	0.696942986367838	-0.361051670178725	-0.353472797031158	-0.61562930414899	-0.0913162899133256	Brain_Caudate_basal_ganglia
Digestion	OLS	5679352	372476	787	27	0.0343074968233799	0.0655842427093795	0.523105785873067	-0.647971567926793	-0.63159066818825	-0.993403941547582	-0.269777394828918	Brain_Caudate_basal_ganglia
Education_wealth	TReCASE	5679352	652330	4960	936	0.188709677419355	0.114859934724948	1.64295476809432	0.496496308605764	0.501724033973352	0.310742608941696	0.692705459005008	Brain_Caudate_basal_ganglia
Education_wealth	OLS	5679352	372476	4960	570	0.11491935483871	0.0655842427093795	1.75224032620071	0.560895155595904	0.569138629399023	0.327870813304752	0.810406445493295	Brain_Caudate_basal_ganglia
Endocrine	TReCASE	5679352	652330	616	129	0.209415584415584	0.114859934724948	1.82322569586225	0.600607292675297	0.611412036709089	0.357144059000146	0.865680014418033	Brain_Caudate_basal_ganglia
Endocrine	OLS	5679352	372476	616	83	0.13474025974026	0.0655842427093795	2.05446086093161	0.720013458749359	0.737611100153399	0.401831385338705	1.07339081496809	Brain_Caudate_basal_ganglia
Eyes	TReCASE	5679352	652330	2517	417	0.165673420738975	0.114859934724948	1.44239521932264	0.366305078510631	0.370226723334046	0.213380365320737	0.527073081347356	Brain_Caudate_basal_ganglia
Eyes	OLS	5679352	372476	2517	239	0.0949543106873262	0.0655842427093795	1.44782201889702	0.370060371282476	0.376422065384909	0.165587211897087	0.587256918872731	Brain_Caudate_basal_ganglia
